food_no,food_name,food_dsc,food_star,food_review_count,food_class_no,food_img_url
771,총각김치,총각김치 : 총각김치는 어리고 단단한 무를 거친 고춧가루로 양념을 빡빡하게 버무려 담근다.,0,0,21,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzkldDWO2o8OJtPH7Ak3szPJH7p69b61-l4ov0gyWVps7pC1WH7wmNXuewRpQ&s
772,추어탕,추어탕 : 미꾸라지를 넣고 얼큰하게 끓인 국,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7z4kVneVjt9mHFPLZXVmYt42hODFAvamyilFlSrpIz4zg3zOIjKzQPxNNIgs&s
773,충무김밥,충무김밥 : 경상남도 충무에서 시작된 밥과 반찬을 따로 먹는 김밥,0,0,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSU_IbjRzlGzCVrwNzwvYEQPwQTeRxvXHJlbK9SAxJppcb3lB6a628VZ4l_AfE&s
774,취나물,취나물 : 전국의 산에서 자생하는 산채로 맛과 향이 뛰어나 널리 사랑받는 취나물은 봄에 뜯어 나물이나 쌈을 싸먹으면 독특한 향취가 미각을 자극합니다.,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRx0dsQwMa7Q0a60ZM_Axi_EDRqm8jh_ol088xGUx6P0qZnnJ3DcNH8tNAC3A&s
775,취나물된장무침,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWm3VqwBiClI99yjUiNPPCIDgu8-3tZ3oWfRPD1uMTgcxOg6lRrEPAINTx4_c&s
776,츄러스,추로스 : 밀가루 반죽을 막대 모양으로 만들어 기름에 튀겨낸 에스파냐의 전통요리,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYf82m19I-N1VNRwRHagITckJ6m-GzxztpiL2qvOGm5QrTVZSngMCfHj7L7eI&s
777,치즈김밥,치즈김밥 : 김밥의 기본 재료에 체다 치즈나 크림 치즈 등을 넣어 싸는 김밥이다.,0,0,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPHB4o7Z6wSHOTKTj9IEL5-Bib4rsgs5fLXuV7l7sdytnFy89esvjxENUvtSw&s
778,치즈돈가스,NULL,0,0,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvVuKnFtBSH9nzR2E9ntzbTPNpSm21r3laR_NGWoOj5nUkQlA67aY32x5lUA&s
779,치즈라면,NULL,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlbmc1zcchgXh7-fZyTSWSN8dOoL_Okxn4_pwUdH0rFtClehmJgycwIzgrjw&s
780,치즈케이크,"치즈케이크 : 치즈와 우유, 설탕, 거품낸 달걀 등을 섞어 만든 케이크",0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZSg0x-P7WVA5tulee7mu_siMmm1uB4Fa2pJ0JHVHw53xpMfFN-hJF-i1y0FE&s
781,치즈피자,NULL,0,0,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR61fIACuClPWEhoGIBz5eyb2M58-yyC9Hlcr1hw4fRIfUcm_DOf2_rJ-LkBw&s
782,치커리겉절이,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbBYP34PhV64tfGmoDo4pnWC66uWmLX0ZnoeXeeUdSk1fYe3-vzQQs9Onw6A&s
783,치킨까스,NULL,0,0,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRweyHsykVQv9benTLTWCDIV0k7VjbelgMFkn2hQSwAf80u_gkaKLuc05rj2xc&s
784,치킨너겟,NULL,0,0,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDs_3jmmtS4GGNQJcMFouPvy17FJgfp4S_I4bLSEM5jvIiZLcbqF40_jfj_w&s
785,치킨데리야끼,NULL,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCEp3qqfQsAoRfJ0dASzVQIu9coWjQatWGErbgVABmn0QK3ACY-ElY1k_CAA&s
786,치킨무,치킨무 : 치킨무 는 치킨과 함께 먹는 무 절임이다.,0,0,29,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNWyqSkQ9JIhMnSY3hzd6U_G0J_8xqGSbm2PaG-tY9TfQdhVcIwDF-jdwO3g&s
787,치킨버거,NULL,0,0,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqJ9ok2XBVg9g9RrWWe7aA_YDM1VBkQKOphqDStSGAkMrjFdqXA-cGtvrzVQI&s
788,카레라이스,카레라이스 : 카레 가루를 넣은 서양식 밥종류,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZW3jGykDJvUHPcpR7h9SjkguglabVyJWrczVT1kZK_2kRf2UXsts9b0Tu8LQ&s
789,카레소스,NULL,0,0,30,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGFfaCx8jilIjFuLhHBfDuJrzSGVwd47VEkRPoG-Fdfr_bCj1Mk-4JqywjRnM&s
790,카스텔라,카스텔라 : 거품을 낸 달걀에 밀가루 ·설탕 등을 버무려 구운 양과자,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQivU6qU1RX4i70KxEtMRf_CxXyOwOCbNGCk0_-MkM-8O5F-9Ny3-zcoMeBYA&s
791,칼국수,칼국수 : 밀가루 반죽을 방망이로 얇게 밀어 칼로 가늘게 썰어서 장국과 함께 끓인 더운 국수,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSeOul7qQ4kNKHGH8P59NjqJ0NKW6poEaMyGHTnaXGkdSde7km1eamVLJvKu9g&s
792,캘리포니아롤,"캘리포니아롤 : 미국 캘리포니아에서 개발된 생선, 야채, 과일 등 다양한 재료를 사용하는 초밥",0,0,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsbIt4Posk82ECYrihIsf57QpbsyoMfgak73NK5y4ESGJWuWCiL8_i9rkXiw&s
793,코다리조림,"코다리조림 : 코다리는 명태를 반 건조한 것으로 간장, 고춧가루, 마늘 등으로 만든 양념장을 넣고 조린다.",0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQta1m2kAuaI9fjezcMdc4wV60y8h1Kpd_NYenuZpQqcVzJwnxHpU3UlM9sv6g&s
794,코다리찜,코다리찜 : 명태를 반 건조한 것이 코다리다.,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpx1QISo7_7y724k4himer-eQzEBXC8GzmuNXrLyKVE7dEeI34hfVbJPO7sg&s
795,콤비네이션피자,NULL,0,0,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5XIWIDlBlMPJ5W7PRq6tn32q5vo6WvD1YAUYtxGUEIwe6bJHTBjQ-fucDh24&s
796,콩국수,깨국수 : 볶은 흰깨에 식힌 닭국물을 부어 만든 깻국에 밀국수를 넣은 음식,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS59kJOvmq9T8GR0oCH3w9U9bKe8HG8HDBCPL7WAPr0iFcFgz1TVemRXztcdus&s
797,콩나물,콩나물 : 과음한 다음 날이면 생각나는 시원한 해장국.,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTm9zHDIRmaXavGzpiJTqAwLZGqqMCdofwQO8ZmN_IVTK5cB7RlX4NCWJRv8w&s
798,콩나물고춧가루무침,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ07a96gh4-PIqgmAM7xHmtS2N3ePKn5ef9cNS1Iv_-pwTlUAT3eZ_6fkl71A&s
799,콩나물국,NULL,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0mIrVEaPb7RsQ4eJlwn6BqDV9VGYmUev4rQvpXcJdm8yJ_ag1hZKGyFmX3x8&s
800,콩나물국밥,콩나물국밥 : 콩나물국에 밥을 넣고 새우젓으로 간을 한 뒤 고명을 얹은 전라도 지방의 해장국밥,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSrtg27X9kmwmuc-V6O194m9jMC-egKoIZ1iwDOME2QQKdg4OlkZyQn7TJPQ&s
801,콩나물된장국,NULL,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-z9XXtNvCn5yw5t8DcndsKQKx_JoUiXrLcuBbG7XGhOoPhLdXy9DjIwQwt4s&s
802,콩나물된장찌개,NULL,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiSoX2bQjcwUpWAPBzJghWgLyDjn3ht8P4kGRPke0LaeOhbAcPjUzAcl71IJ4&s
803,콩나물무침,콩나물무침 : 콩나물을 삶아 갖은 양념에 무쳐 먹는 숙채,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhFwqtEerk7Wq4d7tabmJ3gvm1bUKwWN3VxyT2FPTNmYp10VZ1MMBBh1vgWUM&s
804,매운콩나물무침,콩나물무침 : 콩나물을 삶아 갖은 양념에 무쳐 먹는 숙채,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSfKgGWq6uJeGMxt8xMFhkyWHB3kdZZQmc1-9r585wBs_MvlEJXHu2QYAhDOA&s
805,콩나물밥,콩나물밥 : 콩나물을 넣어 지은 밥,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3-gU1vJpwJV95zuKEZ5GLcPQgFp3Ls6Euw6gVEhLsQX-wp7q1ZdlwR3oiAg&s
806,콩나물잡채,콩나물잡채 : 삶은 콩나물에 쇠고기와 당면을 넣고 무치는 전라북도 지역의 향토음식,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7OQrikVdB9tFlaxfj7LWqpC5Dm6K5EGFngmwcLA-nA0o9TIN5WZS8h_NDAGA&s
807,콩비지찌개,비지찌개 : 콩을 갈아 그것을 주재료로 끓인 찌개,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2p7jL0FUPqssm4gGZYBGjscbVk-N2Z7P3lfTAcbpZdoVJn509o33fTnBsiw&s
808,콩조림,"콩조림 : 검은콩을 불려 끓이다가 간장, 맛술, 설탕, 물엿, 식용유를 넣고 조려 참기름, 통깨를 넣어 버무린 것",0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSK3nHzaGlZ4w9E3Z13mqWUcvIdXkInA2vCxPR8IKoxxVxUlgI3XSRY7X1_1w&s
809,크로아상,크루아상 : 밀가루와 버터로 반죽을 빚어 켜켜이 층을 낸 초승달 모양의 빵,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvO07glW1dZQPe__xRjR1Pxjlzft-4wyXJ8wYG5oxb6p6fLh9lZFOiqXiF6HE&s
810,크림소스스파게티,.,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOkRLJYSaAsWcMBd-9NYI_rnhstCv_kAk08zMjVy12GfBI0r84PrzNdK3Lnw&s
811,키조개구이,.,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS94kbHFx4Uiu3CGucdwfiD6_pS-XeW7os1kiGTthIxhYoH7usQ3iNRALqTbw&s
812,탕국,.,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIKoSOGlI1kqCaqqWqLwj3-k-mdI_zE1eHv_85JcrnEBnPc-AH_pvuzJyNcg&s
813,탕수육,탕수육 : 고기튀김에 달고 새큼하게 끓인 녹말채소 소스를 끼얹은 중국요리,0,0,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTz34H18bYi_MR-dk2PLCWAfQK_kig4EGAbrtv56ybawsIAX4RpnGcgMZb1mlA&s
814,탕평채,탕평채 : 초나물에 녹두묵을 썰어 넣고 섞은 음식,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRI_43QZd7Ltr8gL61emSiVmkO7qACOr-ULST8Zljt55VmzjNLewZ0wv8pfpA&s
815,토란국,토란국 : 토란으로 끓인 국,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2qJ9zqRPqIkgSi83X4deqIETDjSRiWd3bQ6rAa8_MmjbT9P-JQ1q6L6ywyA&s
816,토란대나물,토란대나물 : 데친 토란대를 양념하여 볶은 것이다.,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTN6yI_xXw6MV0VkjGYJy5I1PhQao9nFvvtLAwL3rktSgclw75xgcBL9smTyzg&s
817,토마토소스스파게티,.,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeARLz4_YvGRT4vLAqal_h_qtm64NwTxAir6gi27xgpwWxNnwTqMsWSv0zVt0&s
818,톳나물,톳나물 : 끓는 물에 살짝 데친 톳을 양념장에 무쳐 먹는 요리,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqX0S0zyVi7fv9_jii1ToVRYKlL9m3Xooj59Dg9JZHbn_um1quImjoquIPOA&s
819,톳나물무침,톳나물 : 끓는 물에 살짝 데친 톳을 양념장에 무쳐 먹는 요리,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqX0S0zyVi7fv9_jii1ToVRYKlL9m3Xooj59Dg9JZHbn_um1quImjoquIPOA&s
820,톳나물초무침,톳나물 : 끓는 물에 살짝 데친 톳을 양념장에 무쳐 먹는 요리,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqX0S0zyVi7fv9_jii1ToVRYKlL9m3Xooj59Dg9JZHbn_um1quImjoquIPOA&s
821,파김치,파김치 : 파를 주재료로 하여 여러가지를 섞어서 만든 김치,0,0,21,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3ZRqSSvSRi1B0n39HHI2h7wcqFtBIrsfqGC88TrfxZnWaxl_heoHk8cpX7Q&s
822,파래무침,"파래무침 : 손질해 물기를 뺀 파래와 송송 썬 풋고추ㆍ붉은 고추에 양념(간장, 식초, 고춧가루, 다진 마늘, 깨소금)을 넣어 무친 것이다.",0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3djJFCXP0Z5t-n8aN7_yUGXcxDYl4F-nR8fyeSt8xph8ccr1RKYBBplwqrqs&s
823,파래볶음,.,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJDf2gg08fg_HKKdCf0MVg594xTFDSHfla-CKZGlvi1h9vCe7dnWiPRpi_-k4&s
824,파래전,파래전 : 깨끗하게 씻은 파래를 밀가루 반죽에 섞고 소금으로 간을 해서 부친 전이다.,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIKvRASfJcNTVcKewwKrblY5qrWJ_wx2Nl3RUgM9kWNkkYts5G87_gtZQerA&s
825,파무침,"파무침 : 대파를 채쳐서 간장, 고춧가루, 마늘, 참기름 등을 넣어 무친 것으로, 구운 고기와 함께 많이 먹는다.",0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQA-j1ZWxb19UVi0YvA4tniLP7VWFmpTwFCF-LzHeQXC__HIKRGRWEmLi9h0_Q&s
826,파전,파전 : 밀가루 갠 것에 파를 넣고 기름에 지진 전,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSA5QWwpKxNRr0Wn-x4FwFpRQXl0ClI0pLvtfXJ1IWA6_YxLNWdQUjFjnh0kg&s
827,해물파전,파전 : 밀가루 갠 것에 파를 넣고 기름에 지진 전,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_yHqdP6fuhE4cYqKZE0ejZUlNl84CV7KzkZLYgkJ5mIRkpHEqjZAvEhE74bM&s
828,팔보채,.,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqn7nCcBhoPRrESEggA-lwRjxJsYpfanXw3ok8qHJlRxoPBQuUOR8yUw2-QSw&s
829,팥밥,팥밥 : 쌀에 팥을 섞어서 지은 밥,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTL5gP2Nk5h7xUQRoGF8oks2PWfOMGTb21U3weM6Nanq2Nza0OxxbL5zxfEfQ&s
830,팥빙수,팥빙수 : 얼음을 갈아 삶은 팥을 넣어 만든 빙과류,0,0,12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBI7mtTI68oURXGoyKU2uZ5DLkrOizmaOb3Q5aP2ziU_cL_vY7c_-kp0fw5VI&s
831,팥죽,팥죽 : 팥을 삶아 으깨어 거른 물에 쌀을 넣고 쑨 죽,0,0,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6L4qHGmNlPPJK6XGrForQs5y5HKUSnVeNDNkSMNkzXit-8a0pOXEpIo3xVWs&s
832,팥찹쌀떡,.,0,0,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRClpYU6wC_C4PLYr-VzEzqKzGsfI2grItWeuArdYFp8T2Jg7eYCvTVonvmIA&s
833,페이스트리,페이스트리 : 밀가루 반죽 사이에 유지를 넣어 결을 내 구운 빵,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEvFPfJMc-Mq0odFhogA_SHOKZ4enRVPtq8IaV5xmD23orwfWfRxl_PPCVeQ&s
834,페퍼로니피자,.,0,0,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoDnW4s1CpLKB6MEATE8RT-Lo8glwiziKWoq6ouBRZS8TLlqD0P4vk5Pl0vQ&s
835,포테이토피자,.,0,0,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSvptr9GZQZpO4fbx_hEFOmM4_t5zpgqHvNKz96A2MavpPs6YVFFr7qNBeHsg&s
836,표고버섯구이,.,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJ0Kyo1_Zc0cJWKsyNfoEyrXlC6u9dzZFuUtNbOxCq-PFSeEAdf3H7wlXbU28&s
837,표고버섯볶음,표고버섯볶음 : 말린 표고버섯을 부드럽게 불려서 양념하여 볶은 음식이다.,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMukMR4TWn3h0oUtK4luaS5o2dBmEoIZ8M6bqg3E6EUoHWGh8oTQMyXXqeyw&s
838,표고버섯볶음밥,.,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdkwM-gURU_M5zIHOVY0yUAYLUyteKOTLiwxVAOOVATmjE_dfaKLn2ystKiA&s
839,표고버섯전,.,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwf8vlSuo86N4nqbn8mCPEKPtV8Dz8efSqQWnEIy8NWDUrClBa_qZ0LDpz9us&s
840,풋고추된장무침,.,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSL4PFjxJdfDigSnjHEqk0kYQyujMl33BuAl_CnuF7YIoAgO6m_M1pYcz2rHw&s
841,풋고추멸치볶음,.,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSr0mR12mRsrldbh39b1K1xFGSJQs9c69KQz1sU7ESPM10Mw1wGGEv070t4PA&s
842,풋고추찜,풋고추찜 : 밀가루에 소금을 넣고 풋고추를 넣어 고루 묻힌 다음 찜통에 젖은 베보자기를 깔고 풋고추를 고루 펴서 찐 것,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS32ZNfmKR6ZGTC7qzSLN0Hv-fKMiTTS1qPAcscR8v1L5K4kXuY8ELGxTm8wms&s
843,풋마늘무침,.,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRi1j4TuCi5gHVBpSFgt4xWTK7ByLv-EhZ239NyoL_SNHzFkz7yjSfNKrcA3_k&s
844,피자빵,.,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQr9Ui2z3yUh9SucgVChC5RdCYfgflO9XiRo16zLhEmQVtvrngavdgeAJJ_P2Q&s
845,피조개무침,.,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYEpgiMDZ0I0Ivj9o0l57Lfhfig8Gj26UvKwg4d9K4OfBOkKwruZXSisi1lqI&s
846,하이라이스,.,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9SGD_T5RSaLr-rxdFa6AAerLG1M1i5NTaG_HU_ADNfKrovUqRKNl6WkF_zT8&s
847,한방오리백숙,"한방오리백숙 : 손질한 오리를 황기, 인삼, 마늘 등의 한약재와 함께 푹 끓인 백숙 요리이다.",0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRa9NJamClRN2j8ZBo02AP9GxrW0-LYvQ8GXZvMCNn1sTIKFmgCKI316Zv4iA&s
848,함박스테이크,.,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuZoVHYqkhS1apYhLT2vxMJZXzbZqH-fsuUbxC6JJ_7V99Z4QFNUir_0qQeoE&s
849,해물김치전,해물김치 : 무에 각종 해물을 넣어 만든 김치,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCUrede2t7eaD_ivXBWRFmdkUVDVOjSz3ATnGKEwDJvMxgCS5dP1IdMd_DiIA&s
850,해물덮밥,.,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-ZKzoZg6YVmatmHbWksTUHXHsYXortlYKWveZRTEUCetsuTcVfQqK-wyxxA&s
851,해물된장국,.,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQP668Jiace3f5m_v6dqyykTB32q9pT3Nz-WZhyZ-Vx2Zjtkqv6ZiE8AOS1ORA&s
852,해물매운탕,.,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTD7rMLUNSeMMiabjGn4k7fkivB-uNvP55Ztw9o75avTQY4VuichpBgJaObrg&s
853,해물볶음,.,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKe3sxjHGnvFBePckf90n3RjwUgYDXWiYEAQJpbsUoHmOSXbuqt-E6swWTFQ&s
854,해물볶음밥,.,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ45rIxWpS_H_gQsTu0ccRPITGef7fLkJ3A5d7cTWUc5pnwS10gJZU3r4tpUOA&s
855,해물완자전,.,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShfE-hiy5MbjwinGvKD2aVr3-VGyxJOOJPu1FjK_xRKsDlfPR9ss8AbbWWI9I&s
856,해물찜,"해물찜 : 오징어, 새우, 백합, 홍합 등 여러가지 해물을 넣은 찜",0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXsAoz8oiXCYwEIS1LpjnWBfAMEgzh-0pKlsN1ZuLrQoqnNZPgZvJVYu2jwoQ&s
857,해물칼국수,해물칼국수 : 바지락조개를 삶아 만든 육수에 해산물을 넣고 끓인 칼국수,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKya2N9pzUAT5kJ1skJBtX9RYaVZYr0ETj1LyrFUzR7KhfQYq79Jdwj9hyA68&s
858,해물콩나물찜,.,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXsAoz8oiXCYwEIS1LpjnWBfAMEgzh-0pKlsN1ZuLrQoqnNZPgZvJVYu2jwoQ&s
859,해물크림소스스파게티,.,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjd7T-SDgFiY30XZtzupFm7W6xbVl7lLWOawA1jE56LL75PlTrjVve-QBP-w&s
860,해물탕,해물탕 : 각종 해산물에 고추장 양념으로 국물맛을 낸 음식,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMnxdB6WsGGsgmUbeF1IczpC3IV_c2NSqWU5LDcQkxpevCExXgGY0c0D3wklE&s
861,해물토마토소스스파게티,.,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPuxrcs_61Od3vnEQuEUMI0_56k89TkduRXDs_DqBZzQnLJ37sYdjRrfz9VW4&s
862,해초무침,.,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToJfDZpL9WXfaTK9dqo3b0KgbIrl-IljBM3eMM04TdSdH4OLOmTxsKc76PUg&s
863,해파리냉채,"해파리냉채 : 데친 해파리에 배, 오이채, 겨자, 마늘, 식초를 버무려 만든다.",0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6D_rv2vBujmiyUj3wzN58TgiBYHYdJIcc5R_LCrzw3fcysdoHoEuRMZkJE8g&s
864,햄구이,.,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2KVoHsDwKuACH02KFLeN312GtyXqK_Pr8RMNeZbU3eMhlqqggEggm3J9Wvw&s
865,햄김치찌개,.,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfZgcbBtQ6kUf50QDm1yUhO6aQ-8pH5J9Aoz3syb6si4ulda1aEx97vJqaQQ&s
866,햄버거,햄버거 : 서양 요리의 하나.,0,0,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-mNChBnWd9y-22BNLwqInbmYJwMRXhRk8PvqtlshXZDg7FxRPTbvBRhMawgU&s
867,햄버그스테이크,.,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHziO-HFUqrTF3hJ0bh--FAKpExqR6YCvzARGtwKFzvb33L8OJ74YQqp9udPs&s
868,햄부침,.,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTtXKmaARo3UdIQV3zCIuj0jCqwXE4_ULM8Cvop7Gh5tqZp_0TFkwR0lFSqJA&s
869,햄샌드위치,.,0,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS10ZZefvKS88Ia6nv5uMy9HnFM9EJ7chAyzpRQuPf2XrqZ3Vpd37n9yVjZJv0&s
870,햄전,.,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYNxrbuJKdaD35LVY1tDI6vqcgLHy4tbdQy7Kju47b4SqRo5_adq4mCF8P6Q&s
871,햄채소볶음,햄채소볶음 : 기름을 사용하여 강한 불에서 햄과 여러 가지 채소를 재빨리 볶아내는 것을 말한다.,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTq2v_LwLgMJQlVDZ7eF4djJBp2vgJOefeKThY_sRUXHRLhHm-NJ_7gtVbRAJ4&s
872,햄치즈샌드위치,"햄 치즈 샌드위치 만드는 법 : 두 쪽의 빵사이에 햄, 치즈, 아채등을 끼워서 먹는 음식의 조리법",0,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1J4JQKYHpTAnn3CGVKwH2RXR1KiNJcsTMxoDEVXVC-lDGCE2IN03tVh2fdw&s
873,현미밥,"현미 : 수확한 벼를 건조, 탈곡한 후 고무 롤러로 된 기계로 왕겨를 벗긴 쌀",0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLZVONImyc2LsptiNbNaeYAQSpmR1diEzOpHgU_3s3dWY3zp52eeFbm03SNec&s
